family,value_kind,field_pattern,denominator_key,category,comparator,minimum_cardinality,maximum_cardinality,required_when,static_cardinality_rule,production_extractors,field_name_origin,raw_schema_origin
interval,numeric,full_step.ledgers.circuit.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.circuit.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.circuit.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.circuit.terms.terminal_device_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.terms.explicit_plane_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.terms.lateral_boundary_outflow_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.combined.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.device_power.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.device_power.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.device_power.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.device_power.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.device_power.terms.field_joule_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.storage.closure_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.storage.effective_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.storage.explicit_plane_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.storage.lateral_boundary_outflow_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.storage.vertical_sink_power_W,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.terms.explicit_plane_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.terms.lateral_boundary_outflow_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.ledgers.thermal.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.nonlinear.scaled_residual_inf,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.nonlinear.scaled_update_inf,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.state.branch_memory,branch_memory,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.state.conductive_state,conductive_state,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.state.device_voltage_V,device_voltage_V,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.state.temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,full_step.state.time_s,time_s,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.cell_joule_power_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.ground_current_A,terminal_current_A,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.joule_power_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.potential_V,potential_V,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.relative_current_imbalance,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.relative_power_imbalance,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.source_current_A,terminal_current_A,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.electrical.terminal_device_power_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.boundary_face_flux_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.boundary_outflow_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.face_to_cell_global_residual_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.internal_pair_cancellation_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.matrix_face_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.matrix_face_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.net_cell_outflow_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.x_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.lateral.y_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.circuit.terms.terminal_device_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.terms.explicit_plane_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.terms.lateral_boundary_outflow_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.combined.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.device_power.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.device_power.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.device_power.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.device_power.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.device_power.terms.field_joule_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.storage.closure_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.storage.effective_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.storage.explicit_plane_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.storage.lateral_boundary_outflow_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.storage.vertical_sink_power_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.terms.explicit_plane_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.terms.lateral_boundary_outflow_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.ledgers.thermal.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.nonlinear.scaled_residual_inf,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.nonlinear.scaled_update_inf,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.state.branch_memory,branch_memory,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.state.conductive_state,conductive_state,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.state.device_voltage_V,device_voltage_V,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.state.temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,second_half_step.state.time_s,time_s,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,telemetry,Armijo_backtracks,none,telemetry_nonvoting,recorded_nonvoting_exact_field_set,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_attempt_observation,production_extractor_output,production_extractor_output
interval,telemetry,Krylov_matvecs,none,telemetry_nonvoting,recorded_nonvoting_exact_field_set,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_attempt_observation,production_extractor_output,production_extractor_output
